Date,NIFTY,ABB,ABFRL,ACC,ADANIENT,ADANIPORTS,ADANIPOWER,AIAENG,AJANTPHARM,AMARAJABAT,AMBUJACEM,APLLTD,APOLLOHOSP,APOLLOTYRE,ARVIND,ASHOKLEY,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BANKBARODA,BANKINDIA,BATAINDIA,BEL,BERGEPAINT,BHARATFIN,BHARATFORG,BHARTIARTL,BHEL,BIOCON,BOSCHLTD,BPCL,BRITANNIA,CADILAHC,CANBK,CASTROLIND,CENTRALBK,CENTURYTEX,CESC,CHOLAFIN,CIPLA,COALINDIA,COLPAL,CONCOR,COROMANDEL,CRISIL,CUMMINSIND,DABUR,DALMIABHA,DHFL,DISHTV,DIVISLAB,DLF,DRREDDY,EDELWEISS,EICHERMOT,EMAMILTD,ENGINERSIN,EXIDEIND,FEDERALBNK,FORTIS,GAIL,GLAXO,GLENMARK,GMRINFRA,GODREJCP,GODREJIND,GPPL,GRUH,GSKCONS,GSPL,HAVELLS,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HEXAWARE,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,IBULHSGFIN,ICICIBANK,IDBI,IDEA,IGL,INDHOTEL,INDIANB,INDUSINDBK,INFRATEL,INFY,IOC,IPCALAB,IRB,ITC,JINDALSTEL,JSWENERGY,JSWSTEEL,JUBILANT,JUBLFOOD,KARURVYSYA,KOTAKBANK,L&TFH,LICHSGFIN,LT,LUPIN,M&M,M&MFIN,MANAPPURAM,MARICO,MARUTI,MCDOWELL-N,MINDTREE,MOTHERSUMI,MPHASIS,MRF,MUTHOOTFIN,NATCOPHARM,NATIONALUM,NAUKRI,NBCC,NHPC,NMDC,NTPC,OBEROIRLTY,OFSS,OIL,ONGC,PAGEIND,PCJEWELLER,PEL,PETRONET,PFC,PGHH,PIDILITIND,PIIND,PNB,POWERGRID,PRESTIGE,RAJESHEXPO,RAMCOCEM,RCOM,RECLTD,RELCAPITAL,RELIANCE,RELINFRA,RPOWER,SAIL,SBIN,SHREECEM,SIEMENS,SPARC,SRF,SRTRANSFIN,STAR,SUNPHARMA,SUNTV,SUZLON,SYNDIBANK,TATACHEM,TATACOMM,TATAGLOBAL,TATAMOTORS,TATAMTRDVR,TATAPOWER,TATASTEEL,TCS,TECHM,THERMAX,TITAN,TORNTPHARM,TORNTPOWER,TV18BRDCST,TVSMOTOR,UBL,ULTRACEMCO,UNIONBANK,UPL,VAKRANGEE,VEDL,VOLTAS,WELSPUNIND,WIPRO,WOCKPHARMA,YESBANK,ZEEL
13-Oct-17,10167.45,1345.5,155.4,1770.05,119.85,408.2,30.05,1400.9,1178.6,688.9,277.55,495.9,1075.7,242.2,389.4,125.35,1174.25,745.5,529.45,3160.85,5375.25,1953.05,139.55,136,789.5,171,256.25,1004,639.9,430.9,84.25,370.65,21571.6,488.7,4582.2,501.95,308.5,177.98,78.8,1289.7,1044.15,1136.85,592.85,287.25,1092.1,1364.35,481.2,1823.25,906.7,321.95,2728.8,537.8,71.6,872.7,172.95,2354.45,290.3,31399.25,1129.4,152.05,204.95,117.2,151.8,437.5,2463.35,603.1,16.1,971.25,620.35,139.7,525.35,4982.95,196.9,541.1,926.5,1766.45,1850.8,3763.85,275.7,266.6,459.6,1248.6,320.25,1282.7,271.3,53.05,78.9,304.37,105.25,273.05,1750.35,449.95,930.1,414.6,499.7,206.85,265.95,162.65,79.75,254.05,655.55,1515.55,129.3,1082.35,204.6,652.95,1138.65,1062.1,638,420,104.65,317,7874.15,2437.55,484.55,355.5,641.7,63670.25,498.15,989.65,85,1074.45,243.35,28.1,120.45,175.85,445.7,3592.8,349.7,169.65,18710.25,373.35,2742.35,250.8,123.7,8670.45,808.85,755.45,135,205.65,286.1,817.9,684.5,17.05,155.05,540.75,876.45,463.3,40.85,57.95,252.1,18572.35,1239.3,383.7,1726.65,1095.55,867.35,534.7,799.8,15.55,66.2,689.2,690.7,210.25,424.8,238,81.65,710.85,2558.6,476.1,934.4,625.15,1270.65,233.1,40.55,699.75,844.2,4005,127.65,802.4,259.95,321.4,532.5,65.5,291.9,630.45,369.7,510.05
16-Oct-17,10230.85,1352.65,152,1789.7,117.4,406.8,29.95,1416.2,1201.95,681.1,279.8,498.05,1081.65,242.35,393.4,127.45,1171.05,757.75,520.35,3224.8,5354.3,1886.3,138.2,137.25,783.65,171.7,266.3,1018.45,642.8,453.3,84.05,375,22199.3,498.4,4540.1,500.7,307.9,180.81,78.2,1288.35,1031.5,1127.85,606.75,290.7,1063.45,1359.45,483.3,1851.2,898.55,321.95,2741.8,558.25,72.15,873.7,172.95,2403.5,287.1,31739.95,1145.25,151.35,204.9,124.8,150.85,437.95,2463.55,611.55,16.05,976.25,611.8,142.35,517.4,4973.15,201.85,544.1,923,1762.9,1857.15,3776.65,276.9,271.4,460.45,1281.3,319.85,1295.1,274.25,52.8,83.1,304.65,108,270.9,1716,471.5,939,413.55,499.3,207.3,267.5,164.6,78.8,260.4,657.6,1551.65,128.55,1082.5,203.75,659.55,1144.7,1070.3,658.85,432.15,104.3,318.35,7842,2419.25,494.25,354.95,656.15,63636.4,503.35,989.7,86.1,1111,239.55,28.7,123,175.45,478.3,3600.25,347.95,172.05,18877.2,374.8,2747.95,250.9,123.25,8684,809.75,764.4,133.85,205.75,287.05,825.35,687.5,17.05,152.45,536.4,876.8,459.8,40.65,58.3,252.05,18814.4,1219.05,368.15,1723.25,1100.45,881.2,547.95,817,15.45,65.2,697.8,719.3,209.6,437.05,245,81.95,714.95,2584.4,473.8,979.65,627.45,1286.5,234.75,40.5,699.75,839.3,4004.25,127.35,812.35,258.3,335.2,531.75,63.6,290.7,634.1,367.7,514.45
17-Oct-17,10234.45,1343.35,148.95,1792.5,118.1,406.85,29.8,1397.25,1198.35,692.85,280.85,500.3,1070.2,246,389.8,128.45,1197.15,764.45,513.15,3259.95,5356.75,1867.1,139.15,137.6,785,170.85,265.15,1022.35,635.15,465.95,84.25,385.9,22095.2,512.75,4615.3,497.25,308.8,183.25,78.2,1306.15,1038.65,1133.45,632.1,290.05,1041.9,1341.55,481.45,1867.15,893.2,319.95,2703.9,591.85,72.05,882.45,178.75,2381.35,295.55,31863.5,1144.35,150.75,208.6,125.95,149.55,437.35,2451.8,611.25,16.05,969.2,606.05,141.35,505.9,4955.2,198.2,548.35,923.3,1759.75,1851.25,3789.05,280.85,276.5,470.8,1282.15,326.75,1325.7,273.9,52.85,90,299.5,110.05,271.25,1707.7,479.2,930.5,413.9,495.55,208.05,267.25,161.75,82.2,260.25,643.7,1582.5,127.7,1078.6,205.9,670.1,1148.75,1066.2,661.13,433.05,103.45,321.85,7838.9,2490.7,504.35,355.5,655.1,63777.05,500.3,986.7,88.85,1123.75,250.25,28.45,123.5,175.9,468.8,3543.25,345.2,171.2,19123.8,375.15,2761.5,261.1,128.2,8664.4,805,792.8,134.4,204.9,286.3,821.2,692.65,17.05,155.1,562.35,874.35,461.4,40.55,59.2,251.15,18623.25,1225.95,367.85,1715.2,1107.95,883,547.2,815.8,15.5,68.25,722.1,723.05,210.3,432.3,246.1,81.6,712.5,2594.55,473,987.05,625.75,1330.1,242.1,40.35,689.35,831.1,4089.4,127.85,805.9,277.55,334.35,539.15,61.25,289.85,634.95,373.55,494.8
18-Oct-17,10210.85,1335.95,144.9,1783.75,122.6,406.9,29.2,1408.75,1196.3,682.1,277.9,499.95,1063.35,243.55,400.1,130.6,1179.65,756,464.5,3226.8,5315.05,1868.5,136.7,136.65,801.7,172.65,263.7,1027.4,629.65,461.95,84.75,382.05,21732.85,513.6,4685.85,491.45,305.05,183.52,77.35,1342.7,1033.7,1129.15,611,290,1054.3,1322.2,476.75,1791.35,889.05,319.05,2696.55,602.5,71.9,877.3,178.35,2385.4,290.55,31521.35,1154.4,149.75,208.7,126.45,147.45,436.5,2454.5,606.7,16.05,965.05,596.2,140,512,4924.75,201.25,545.15,923.7,1751.55,1868.5,3753,285.05,275.3,463.3,1263.95,323.2,1358.4,263.15,52.4,88.7,314.75,113.45,263.1,1708.3,461.75,924.35,411.6,492.95,210,270.35,161.2,81.15,258.75,635.8,1532.95,124.35,1095.9,207.45,669.1,1141.4,1049.2,659.78,426.3,103.75,316.5,7784.05,2503.15,502.1,355.4,644.3,63670.35,502.9,990.6,87.1,1107.7,251.3,28.1,122.4,178.05,464.75,3584.7,343.4,174.45,19111.15,367.7,2754.3,267.25,131.75,8605.85,805.4,789.3,130.9,213.55,282.1,816.3,695.3,16.8,159.55,558.2,914.5,463.1,39.85,59.5,243.75,18366.5,1226.75,363.8,1675,1104.25,874.55,540.2,813.75,15.55,68.6,726.2,710.15,206.8,433.2,242.95,81.9,709.6,2586.6,458.45,980.15,612.9,1386.45,243.45,40.2,689.95,840,4092.2,126.15,789.35,280.51,331.45,537.45,63.6,294.75,624.65,362.4,490.75
19-Oct-17,10146.55,1340.35,148.9,1765.15,125.6,401.4,29.05,1407.55,1195.55,682,274.05,501.2,1058.1,241.3,394,129.15,1178.5,754.05,460.3,3217.95,5306.1,1845.9,134.9,134.75,791.35,172.3,261.9,1017.4,628.15,473.75,84.6,376.25,21538.7,508.15,4636.25,490.75,302.6,183.18,76.25,1319.3,1029.3,1116.65,607.8,285.8,1046.9,1319.25,473.1,1815,891.6,318.55,2690.7,594.35,71.2,879.85,175.25,2373.05,288.2,31489.1,1152.85,149.7,207.25,124.2,146,433.25,2437.7,608.55,15.95,958.95,591,141.95,512.55,4975.8,203.3,547.35,922.3,1745.75,1848.4,3735.6,281.4,273.9,460.35,1257.7,322,1360.7,257.85,51.8,91.25,311.03,114.1,258.05,1690.85,460.25,926.95,409.65,495.7,207.95,269.65,159.95,80.7,253.7,637.8,1529.7,128.05,1077.75,204.95,663.05,1139.75,1051.2,662.29,422.65,102.95,314.45,7731.1,2469.1,497.35,354.95,649.6,63522.5,499.6,987,85.45,1105.05,253.6,28,122.1,175.05,465.7,3550.95,340.6,172.05,19000.9,360.8,2768.95,263.45,130.25,8685.75,800.9,782.4,129.55,210.65,284.95,819.25,688.65,16.4,157.1,551.25,909.9,453.8,39.7,59.05,242.75,18213.05,1224.4,365.25,1653.95,1084.8,867.65,535.75,808.3,15.4,67.2,719.6,702.65,204.6,426.95,241.5,81.5,705.5,2583.9,458.35,977.75,606.95,1362.45,248.15,39.7,683.65,836.1,4034.35,125.85,793.7,279.25,327.95,533.35,67.2,292.05,614.45,357.8,489.35
23-Oct-17,10184.85,1333.85,147.15,1781,126.95,407.05,30.45,1405.05,1172.2,691.7,281.8,495.45,1062.45,239.75,393.1,128.2,1174.15,750.95,449.95,3217.65,5287.3,1833.75,137.9,134.9,794.05,174.3,264.55,1012.5,639.9,497.35,86.75,362.4,21282.55,511.3,4655.2,491.6,305.35,182.29,76.35,1328.1,1026.6,1141.6,592.9,289.85,1061.6,1331.5,499.8,1774.9,898.2,316.8,2733.55,582.95,68.95,873.45,179.2,2366.2,291.25,31170.8,1146.3,151.65,206.05,125.25,144.85,435.15,2449.25,598.4,17.25,938.2,579.45,139.35,504.45,4930.2,208.55,541.45,937.25,1722.4,1863.3,3791.25,283.7,271.9,459.1,1249.95,318.5,1337.75,262.55,51.8,98.15,322.64,112.8,264.1,1695.5,449,939.5,404.45,487.9,211.7,267.05,157.8,81.1,260.4,620,1548.2,130.4,1061.55,209.6,651,1135.75,1038.45,658.1,422.9,102.1,317.5,7818.5,2501.5,502.95,358.45,675.9,63490.6,499,987.95,84.95,1109.15,254.1,27.45,120.3,176.95,466.45,3508.85,339.8,171.7,19650.05,345.9,2731.9,273.15,132.4,8613.85,802.05,781.1,131,213.55,279.1,823.45,699.55,17.7,156.3,566.6,939.75,469.3,39.25,59.2,245.95,19247.2,1206.5,355,1681.25,1111.1,850.7,540.4,803.85,15.35,67.55,730,717.45,203.1,422.75,234.2,81.75,712,2587.9,463.1,984.1,604.05,1372.9,265.4,39.85,685.9,837.8,4205.05,126.65,778.35,284.45,329.2,543.85,66.95,296.9,618.95,353.9,491.65
24-Oct-17,10207.7,1356.6,145.75,1777.7,126.3,406.2,30,1376.4,1157.8,700.15,282.2,494.85,1057.3,240.5,403.8,128.6,1222.9,742.7,451.95,3210.05,5252.8,1826.05,143.15,140.55,788.8,175,274.4,992.95,637.35,502.05,88.2,365.8,21320.5,509.65,4625.85,482.7,317.1,181.75,79,1333.95,1030.45,1177.1,595.05,289.7,1057.45,1340.6,519.65,1775.4,895.3,318.55,2774.5,596.65,69.65,869.75,178.25,2363.65,288.55,31483.3,1135.1,152,207.3,124.65,146.15,444.25,2456.9,602.95,17.4,932.65,583.5,139.45,499.8,4926.25,212.25,503.4,914.55,1722.3,1867.1,3755.4,289.1,268.85,466,1270.05,315.15,1342.55,266.55,54.3,98.5,318.74,111.3,270.25,1664.9,453.3,926.5,407.7,489.35,214.3,267,161.9,82.05,259.45,613.7,1609.85,127.45,1065.7,211.5,633.85,1142.55,1026.35,650.2,419.55,101.05,313.25,7875,2513.25,502.8,357.45,690.35,63064.45,499.1,979.9,85.25,1107.65,260.1,27.45,121.05,181.65,465.9,3521.4,344.95,176,20097.85,353.85,2738.4,269.1,132.2,8630.1,800.5,793,138.2,215.05,289.9,805.65,704.9,16.95,156.15,572.6,934.25,478.1,39.55,61.6,254.45,18842.1,1220.75,356.1,1660.35,1116.2,847.65,534.55,804.95,15.55,72.3,746,729.4,209.65,416.05,231,82.15,719.3,2578.4,454.8,967.4,606.05,1376.65,266.8,40.15,694.3,856.5,4227.1,131.4,799.15,282.73,333.65,537.95,66.6,296.8,622.35,347.6,525.95
25-Oct-17,10295.35,1387.35,150.45,1801.2,127.7,415.45,30.25,1383.05,1136.65,704.8,281.75,491.25,1034.15,241.2,402,128.5,1201.7,734.5,473,3232.25,4997,1726.35,188.15,188.5,781.6,171.4,280.15,949.85,657.4,515.75,90.7,367.05,21259.15,509.8,4644.25,480.2,439.9,186.71,91.45,1366.05,1027.15,1093.25,592.65,289.15,1037.95,1359.45,509.6,1782.85,918.85,323.1,2761.45,577.8,75.45,870.55,181.8,2348.85,264.35,31716.4,1171.25,158,209,120.8,145.6,459.35,2424.55,602.95,18.45,921.85,574.45,140.6,521.3,4909.6,209.05,493.85,907.05,1677.65,1795.1,3769.65,289.7,266.75,462.5,1272.45,319,1276.7,305.7,65.15,99.05,314.22,113.1,327.2,1592.4,452.15,935.3,417.25,500.2,226.75,269.25,165.4,81.5,259.65,603.9,1604.8,125.15,1010.55,195.2,618.4,1204.2,1003.15,656.97,407.8,97.3,315,7870.2,2538.7,507.15,358.75,703.8,63089.15,487.45,977,89.45,1097.75,246.45,28.1,121.5,183.35,458.65,3574.9,339.6,176.85,20440.7,345.2,2625.95,256.85,141.4,8646.55,801.15,785.55,202.05,216.1,287.05,809.95,719.3,16.45,163.8,572.75,939.9,486.8,40.5,67,324.9,19376.7,1245.35,356.25,1640.8,1089.8,841.15,523.25,807.8,15.9,84.9,741.6,712.8,205.3,421.95,234.7,82.25,717.6,2559.9,468.1,981.85,590.75,1303,268.85,40.3,692.95,920.65,4460.25,176.3,798.65,282.5,335.9,534.3,65.4,298.9,634,326.9,532.15
26-Oct-17,10343.8,1397.5,148.1,1782.45,131,414.3,32.6,1380.2,1170.75,690.35,276.45,495.4,1023.1,238.6,396.3,131.15,1191.15,749,484.3,3283.4,4982,1746.75,185.7,192.95,775.5,169.85,271.1,980.25,661.85,511.3,96.55,368.25,21031.45,536.45,4604.65,484.05,424.1,193.24,87.7,1349.45,1030.25,1113.75,611.5,293.35,1054.65,1368.2,488,1816.85,907.7,322.8,2828.55,603.65,76.85,858.6,182.05,2344.35,265.55,31617.55,1210.9,169.4,206.8,119.45,145.8,465.3,2509.25,598.6,18.45,923.05,570.7,140.1,505.8,4912,209.2,484.2,869.05,1692.35,1795.35,3750.85,284.5,272.9,481.2,1273.7,317.15,1248.25,299.25,67.95,96.7,318.23,113.05,319.3,1617.6,455.4,947.35,436.5,505.1,237.95,268.4,168.15,83.7,259.95,633.35,1642.65,126.85,1018.9,196.2,615.25,1223.5,993,660.94,416.65,98.3,313.45,8068.05,2574.65,486.5,355.2,672.4,63156.15,486.45,979.45,91.7,1093.25,256.3,28,127.25,184.65,456.25,3518.3,351.75,177.35,19909.8,340.8,2629.7,258.4,143.65,8601.55,788.2,756.75,213.6,212,307.4,792.15,723.1,15.8,167.05,566.4,947.4,490.8,40,76.95,320.5,19158.6,1257.25,354.8,1642.4,1118.8,835.05,530.15,815.9,15.85,81.9,757.8,675.7,209.8,419.4,230.35,82.15,729.2,2538.85,477.25,988.85,584.65,1248.15,265.05,43.1,721.9,941.65,4483.9,186.4,813,282.16,342.85,534.15,66.05,302.3,626.1,331.2,531.5
27-Oct-17,10323.05,1404.4,148.7,1783.15,129.95,432.05,32.65,1374.5,1195.2,683.7,278.9,501.1,1026.55,243.5,399.75,127.8,1184.55,762.05,485.95,3300.15,5033.95,1819,174.4,181.05,778,172.35,273.3,972.9,671.45,485.3,95.15,358.95,21303.5,527.95,4597.35,490.25,404.15,194.04,82.15,1348.75,1003.55,1123.6,625.05,289.15,1057.55,1364.4,498.25,1812.7,912,322.95,2895.05,611.55,77.95,871.1,184.35,2394.95,269.45,31811.75,1243.85,181.4,203.1,120.05,146,471.1,2539.05,609.95,18.05,926.9,584.75,138.95,499.45,4948.95,208.95,482.4,854.95,1699.05,1791.05,3786.65,283.7,270.05,456.05,1260.15,316,1264.3,301.15,62.35,93,317.15,112.15,306.45,1627.35,418.55,946.35,414.95,527.05,235.9,269.35,166.45,86.15,265.3,638.85,1622.3,127.05,1029,198.5,613.65,1224.65,1001.1,668.04,420.6,97.55,311.05,8114.45,3025.75,476.35,357.55,704.25,64771.1,481.2,964.05,92.1,1117.1,255.45,28.5,129.2,181.95,451.75,3525.7,351.95,184,19979.25,343.85,2706.5,256.55,145.4,8622.8,786.4,754.5,196.65,211.75,300.2,793.15,717.55,15.9,173.4,576,929.85,505.85,40.55,79.95,311.05,19021.05,1270.85,380.8,1651.05,1159.5,841.7,549.9,843.45,15.95,77.1,743.55,656.05,220.5,429.9,237.95,85.1,726.8,2584.3,476.4,985.7,590.05,1264.05,270.35,43.4,715.8,986.6,4439.85,175.6,831.3,276.42,339.85,542.4,65.15,296.95,662.85,307.05,541.5
30-Oct-17,10363.65,1399.15,152.75,1819.55,134.2,429.8,33.45,1381.75,1235.4,681.15,283.55,513.9,1031.55,246.9,403.5,128.7,1182.55,767.15,484,3282.2,4994.85,1804.3,174.65,185.35,821,175.5,267.5,964.3,694.55,492.9,95.85,366.45,21259.05,536.25,4745.9,498.25,413.4,194.31,82.8,1351.5,1001.85,1141.2,626.05,288.9,1065.1,1370.9,518.8,1825.55,911.8,322.25,2959.2,647.9,77.65,872.9,187.9,2438.5,271.55,32371.05,1260.8,188,204.55,122.15,144,475.7,2555.85,614.95,18.2,926.3,594.95,141.05,501.45,4963.45,209.9,489.6,836.35,1705.8,1815,3833,292.25,273.2,454.8,1234.2,317.85,1261.1,300.55,65.3,94.75,322.78,114.45,324.35,1620.75,429.7,944.1,416.25,533.25,237.55,265.15,165.55,87,263.85,639.25,1620.15,126.9,1028.9,201.05,618.2,1236.95,1025.95,661.81,425.1,97.95,312.85,8195.25,3075.7,479.55,364.9,704.9,66779.15,496.75,966.15,91.65,1136.35,265.75,28.75,130,182.6,458.3,3521.1,375.1,186.6,20027.75,350.85,2762.55,261.75,144.5,8641.5,786.8,824.15,203.95,212.4,296.1,789.75,729.15,15.75,170.55,585.6,942.5,502.85,40.9,79.85,312,19038.35,1269.05,438.05,1707.3,1181.05,840.7,553.1,834.15,16.55,83.75,740.6,659.4,226.8,436.55,243.95,85.95,718.25,2616.2,485.55,995.25,618.3,1269.05,276.55,43.45,722.6,1041.85,4472.25,184.25,824.4,277.07,340.95,559.8,66.85,293.25,646.9,314.85,549
31-Oct-17,10335.3,1385.85,156.9,1809.5,132.3,430.35,32.75,1376.6,1220.05,699.6,281.5,504.75,1038.55,246,401.05,131.2,1180.85,760,523.15,3257.1,5010.35,1800.6,169.9,191.1,811.1,184.6,266.05,975.05,698.2,497.2,98,359.2,21012.2,541.6,4639.5,503.45,405.6,193.46,81.75,1359.6,1018.7,1151.2,627.6,286.45,1064.65,1382.35,515.25,1799.45,905.15,332.85,2992.15,642.75,77.65,882.5,201.35,2428.15,281.45,32233.4,1258.25,185.55,208.75,121.75,143.9,465.2,2586.15,617.7,19.2,933.9,593.05,141.75,498.05,5070.4,204.5,484.75,855.8,1707.4,1808.5,3849.9,284.8,267.4,447.15,1237.45,315.25,1244.05,300.1,62.65,92.85,317.03,113.25,314.8,1627.15,442.15,921.85,415.5,533.3,242.55,265.7,163.1,85.4,258.45,640.35,1632.65,126.9,1025.05,201.15,598.7,1222.3,1028.05,647.39,431.65,100.8,315.25,8211.25,3051.35,479.65,365.2,693.5,66422.45,493.3,968.15,95.7,1136.75,260.1,28.55,128.15,181.25,474.75,3499.25,369.05,191.1,19956.25,350.8,2748.45,259.85,139.25,8675.25,781.8,820.8,197.15,211.85,304.05,782.25,720.85,17.1,173.2,577.15,940.85,502.75,40.8,78,305.8,18930.4,1272.25,419.85,1689.05,1168,828.8,552.9,856.5,16.95,82.5,732.9,684.45,226.95,428.4,240.85,84.9,703.8,2624,482.05,990.15,635.25,1269.85,271.3,43.6,723.3,1027.35,4401.05,176.45,799.3,289.42,331.85,567.6,67,294.05,647,314.25,541.9
01-Nov-17,10440.5,1392.8,150.5,1823.35,133.1,433.1,32.65,1365.5,1209.1,700.75,283.05,505.4,1033.85,244.65,402.9,126.45,1175.95,761.3,535.1,3239.75,5022.6,1806.75,172.45,194.15,813.1,185.8,266.65,974.25,703.75,539.1,98.9,362.95,21017.5,539.8,4697.25,496.55,412.5,195.81,82.35,1362.7,1018.35,1224.9,626.75,286.55,1040.4,1390.1,510.65,1816.7,895,349.55,2976.75,642.25,77.2,923.65,208.65,2354.2,282.3,30929.8,1260.25,183.75,211.9,120.55,143.2,468.05,2634.05,621.8,19.05,967.6,595.95,142,501.25,5283.8,204.1,491.75,840.65,1754.3,1821.2,3819.35,281.15,275.3,443.3,1258,324.6,1245.5,313.4,63.8,99,316.56,114.75,323.2,1642.55,426.55,927.05,416.8,526.6,240.6,269.85,164.2,85.45,264.75,646.9,1626.5,129.65,1024.35,200.8,597.3,1215.3,1028.15,650.25,436.05,100.5,315.95,8238.4,3055.75,474.75,369.75,689.55,66002.5,511.85,970.95,94.35,1197.1,262.85,28.8,128.5,180.75,486.2,3532.4,370.3,191,19903.1,349.45,2724.7,263.05,140,8718.85,772.75,804.25,198.9,210.35,299.4,771.35,721.3,17,173.55,576.9,952.55,498.7,40.7,81.35,319.85,19276.1,1270.65,411.7,1696.5,1197.3,826.4,548.7,853.3,16.75,89.5,730.2,692.9,227.8,437.75,243.55,85.2,707.3,2602.85,488.5,992.55,637.45,1285.1,283.1,44.8,709.15,1054.1,4426.3,179.65,782.05,283.06,343.35,561.8,69.35,293.55,650.1,318.8,535.8
02-Nov-17,10423.8,1384.95,152.2,1799.4,133.35,437.25,33.7,1366.6,1252.35,691.4,279.55,513.8,1032.85,237.15,407,124.6,1178.4,789.25,532.15,3241.1,4982.15,1810.2,169.55,194.25,813.35,185.25,267.3,973.4,695.15,543.2,97.65,380.3,20989.75,542.85,4658.65,507.9,402.7,198.47,82.75,1367,1016.8,1243.9,636,291.2,1039.55,1379.45,507.4,1800.05,897.05,342.65,3073.3,649.75,76.05,1072.9,207.85,2411.4,301.45,31140.4,1255.95,183.55,208.75,118.15,143.4,470.95,2632.85,648.4,18.85,978.4,589.75,138.1,498.9,5383.9,209.3,496.2,857.9,1762.25,1822.1,3735.85,318.95,270.8,445.35,1241.5,321.75,1229.65,316.65,65.85,106.7,314.28,114.2,335.95,1627.5,418.65,922.9,414.95,527.65,241.2,265.65,163.1,82.6,266.2,650.75,1617.75,127.65,1019.55,198.65,605.55,1210.95,1061.3,642.84,436.6,100.6,312.4,8225.8,3105.35,473.85,363.4,696.3,65726.85,506.2,995,93.05,1231.2,262.55,29.1,128.85,180.25,493.5,3533.85,360.35,188,20560.6,347.6,2716.25,262.55,145.4,8788.2,764.55,819.3,197.45,215.2,297.85,775.7,717.75,17.3,181.7,581.85,946.6,500.25,41.25,79.8,314.35,19173.8,1272.65,419.4,1742.6,1301.9,819.6,563.45,854.75,16.4,87.2,718.95,680.7,226.35,434.9,242.25,84.8,706.1,2626.15,467.95,976.45,655.15,1324.85,280.3,44.2,708.55,1080.1,4399.15,171.05,779.3,279.28,340.8,545.65,72.2,293.25,670.55,320.45,529.25
03-Nov-17,10452.5,1382.25,153.6,1805.2,140.5,434.85,34.55,1377.15,1242.6,690.45,282.6,506.55,1022.7,236.45,440.8,123.65,1172.45,787.95,540.1,3217.45,5032.6,1836.95,171.75,201.1,813.05,183,261,993.7,705.85,541.25,100,406.7,21047.9,533.1,4658.1,496.45,404.1,200.79,82.8,1411.8,1001.05,1241.45,640.1,286.55,1034.45,1379.9,512.6,1792.95,904.5,340.4,3060.95,665.65,76.9,1049.75,213.9,2419.1,292.25,31235.1,1235.8,192.05,204.85,115.9,142.7,463.85,2660.05,626.55,19,972.2,585.1,136.7,500.15,5391.75,212.15,493.6,847.15,1776.3,1830.7,3689.05,316.05,268.9,445.65,1239.5,322.3,1219.05,315.9,64.9,106.05,314.54,114.5,347.2,1674.5,413.75,926.65,413.25,527.15,243.95,265.4,165.3,81.65,266.6,648.55,1611.3,127.4,1015.5,198.65,608.5,1235,1047.7,640.62,434.35,102.1,312.5,8219.4,3100.75,480.95,364,701.55,66483.4,497.2,956.75,94.25,1195.7,262.8,29.15,127.9,181.95,494.45,3557.1,362.5,191.85,20607.45,352.75,2684.4,259.9,142.05,8826.65,770.05,818.5,207.8,210.05,297.35,777.25,721.6,16.9,179.95,588.05,945.3,490.3,41.05,86.9,325,18983.75,1263.8,412.55,1709.95,1300.35,827.75,551.25,881.55,16.5,87.65,730.35,689.4,225.3,447.7,246.9,84.5,708.9,2620.1,463.45,961.3,659.75,1316,273.9,46.1,694.9,1122.05,4375.1,173.5,775.6,271.48,338.1,548.95,72.75,294.55,675.75,325.95,538.95
06-Nov-17,10451.8,1368,154.05,1803.7,149.7,437.55,35.65,1383.3,1237.3,691.2,280.05,514.7,1012.25,242.85,439.15,125.7,1162.35,795.9,534.5,3209.85,5009.6,1822,172.6,205.65,811.2,184.65,256.15,987.25,710.3,532.55,99,412,20861.5,524.2,4643.05,502.85,406.3,202.99,84.35,1371.35,995,1265.55,654.8,286.35,1044.2,1391.75,515.5,1806.75,902.6,342.55,3022.3,642.15,79.1,1049.05,215.8,2392.25,282.65,31088.35,1249.95,188.9,203.05,116.3,143.2,465.95,2668.8,622.7,18.4,971.05,579.6,136,493.8,5502.25,219.85,499.6,845.05,1790.2,1828.6,3688.85,320.15,272.95,434.05,1240.6,323.75,1226.95,316.1,64.7,100.55,311.72,114.5,377.3,1648,424.05,928.7,410.65,526.4,245.9,264.9,162.5,82,268,654.05,1615.65,126.05,1009.75,195.4,606.65,1224.7,1034.55,657.67,434.1,101.8,313.8,8310.2,3101,486.8,366.65,692.55,67399.4,492.3,958.75,94.55,1179,263.95,28.6,130.65,179.25,494.7,3523.25,370.85,199.25,20343.65,375.65,2757.35,261.05,137.85,8847.55,763.15,830.45,201.2,210.7,299.2,779.8,733.55,15.85,166.4,557.2,932.5,479.95,40.85,84.05,329,18790.95,1267.8,411.05,1672.3,1308,818.45,541.2,903.85,16.1,89.1,734.6,687.3,234.7,462.9,259.65,85.45,706.8,2665.55,460.45,969.85,783.7,1304.65,272.1,46.2,706.75,1141.65,4427.75,176.55,761.9,283.09,338.9,552.85,71.35,299.85,724.1,319.65,530.6
